ambiguous_contacts,archival_quality,authority,bmi_accel_near_rail_samples,bmi_gyro_near_rail_samples,category,context_bytes,count_incomplete,episode_id,event_truth,go_us,interpretation,label,manifest,operator,pickup_candidates,quality_breaks,raw_issues,samples,session,sha256,source,stroke_candidates,surface,unknown_onsets
1,,False,0,0,reviewed,1256,True,pickup-carry-normal-r02,UNAVAILABLE,2437285536,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,ce8dea5507d6727ba73da8bbca3e866fac80c627f60d7bca137428f5c2c7b650,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r02.jsonl,0,unspecified,0
0,,False,0,0,reviewed,1256,False,pickup-carry-normal-r03,UNAVAILABLE,2490325536,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,222cf4a18fe799a1d62ddb5117c69811ea223717a858dc685e92bc8fd8b24aae,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r03.jsonl,0,unspecified,0
3,,False,0,0,reviewed,1256,True,pickup-carry-normal-r04,UNAVAILABLE,2604165472,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,1bf0c66d98a71203dcf7f9b55cebdb7ee0827a6da025379ab337c5ad4bbe9128,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r04.jsonl,0,unspecified,0
6,,False,0,0,reviewed,1256,True,pickup-carry-slow-r05,UNAVAILABLE,2654005568,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,33c8649251f207d7b0730108ab34d34e26e6d4e3f4325d162edb57a500e51568,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r05.jsonl,0,unspecified,0
1,,False,0,0,reviewed,1256,True,pickup-carry-slow-r06,UNAVAILABLE,2708845536,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,8b91632d883db154686f1c6f7c65c7f1a83dc2862fc5458e3d503597dc6bece8,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r06.jsonl,0,unspecified,0
1,,False,0,0,reviewed,1256,True,pickup-carry-slow-r07,UNAVAILABLE,2756665568,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,fddb2f20230405c6ca4c9f0fc40b016c0422525e11e9fdbf6c99d48fecf78f4d,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r07.jsonl,0,unspecified,0
1,,False,0,0,reviewed,1256,True,pickup-carry-fast-r08,UNAVAILABLE,2810325504,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,751,pickup-precision-1c-20260904,ff5db4559e3eade7c8710277e187754a335e4a989b3cca8e0e7cb7d34af98fa7,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r08.jsonl,0,unspecified,0
2,,False,0,0,reviewed,1256,True,pickup-carry-fast-r09,UNAVAILABLE,2862145728,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,9906173febb77a90335713b9b047bdbe7b17b92627d58d5cd3d4b0afc8742f50,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r09.jsonl,0,unspecified,0
4,,False,0,0,reviewed,1256,True,pickup-carry-fast-r10,UNAVAILABLE,2903185600,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,ab09a350f495ac40db80a6f181395576d65c486bb90acdd7572aa9988e531d9b,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r10.jsonl,0,unspecified,0
2,,False,0,0,reviewed,1256,True,pickup-drop-r02,UNAVAILABLE,6418670528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,750,pickup-precision-1c-drop-20260904-b,bfe05eddb1e1b95bd6d1329a4407b3049347875e4a4195a109f34bc34780ac1e,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r01.jsonl,0,unspecified-safe,0
4,,False,0,0,reviewed,1256,True,pickup-drop-r03,UNAVAILABLE,6510590528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,750,pickup-precision-1c-drop-20260904-b,3159500c186d344cf7cde7cd2910986851d1958a6646ad6449b982b4b583e6c3,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r02.jsonl,0,unspecified-safe,0
2,,False,0,0,reviewed,1256,True,pickup-drop-r04,UNAVAILABLE,6589310496,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,750,pickup-precision-1c-drop-20260904-b,1f2cffc3a41c3382913469651282fdcd3ac5cee70e466a785b3f22f0147a6e45,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r03.jsonl,0,unspecified-safe,0
4,,False,0,0,reviewed,1256,True,pickup-drop-r05,UNAVAILABLE,6697650528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,750,pickup-precision-1c-drop-20260904-b,20789d6a470a71d288c14b469c2b02c21997c4fce91d6696500779b5e26febe3,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r04.jsonl,0,unspecified-safe,0
1,,False,0,0,reviewed,1256,True,pickup-drop-r06,UNAVAILABLE,6743450528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,751,pickup-precision-1c-drop-20260904-b,3a11c66f3fc60365fa26efc2200607229b2ef277b52f2675c9a03fd80051dc28,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r05.jsonl,0,unspecified-safe,0
3,,False,0,0,reviewed,1256,True,pickup-drop-r07,UNAVAILABLE,6787190528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,750,pickup-precision-1c-drop-20260904-b,f49ab04b7134f55ae8d6a8e03dce7b429880c9ab75def88da26a607c612e8d29,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r06.jsonl,0,unspecified-safe,0
1,,False,0,0,reviewed,1256,True,pickup-drop-r08,UNAVAILABLE,6828550528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,751,pickup-precision-1c-drop-20260904-b,1ff5a46ae34b6370e03a1589935c4df18cbaee976f7cd25a0ca29ea29a335c4f,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r07.jsonl,0,unspecified-safe,0
3,,False,0,0,reviewed,1256,True,pickup-drop-r09,UNAVAILABLE,6867630656,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,0,0,,750,pickup-precision-1c-drop-20260904-b,a2fe722f9c1edeb9263282753e65b1bec4374c4623f299917922c56baf0f5795,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r08.jsonl,0,unspecified-safe,0
1,,False,0,0,reviewed,1256,True,pickup-drop-r10,UNAVAILABLE,6927130528,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,750,pickup-precision-1c-drop-20260904-b,7555ff405a758f6c33ba8ccc8abf111dcccf84035c36419f28c3fc36787cf989,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-b-pickup_drop-r09.jsonl,0,unspecified-safe,0
1,,False,0,0,reviewed,1256,True,pickup-drop-r01,UNAVAILABLE,6096219552,post_GO_operator_proxy,pickup_drop,experiments/research_ball_r1_pickup_precision_1c_drop/manifest.json,A,1,0,,751,pickup-precision-1c-drop-20260904,fd0cd1c7ef5c21814106b53f47956c77d3a6d914e8b43cb7934d7acfe5ccdbc7,experiments/research_ball_r1_pickup_precision_1c_drop/raw/field-pickup-precision-1c-drop-20260904-pickup_drop-r01.jsonl,0,unspecified-safe,0
0,,False,0,17,reviewed,1256,False,putt-gentle-very-light-r01,UNAVAILABLE,5128436576,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,6aa4c62d8ed53a36789a07c610d57dd802c7e72249df084313a24d19728c7560,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r01.jsonl,1,unspecified,0
1,,False,0,57,reviewed,1256,True,putt-gentle-very-light-r02,UNAVAILABLE,5199596608,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,48221dabaf0ea2bd2832e58148466a1a33f741eea8a40492a67c862cccb7d335,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r02.jsonl,1,unspecified,0
1,,False,0,40,reviewed,1256,True,putt-gentle-very-light-r03,UNAVAILABLE,5286056544,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,7e0e1ef7b1d2302a495592b24439389175d8d725bbe2b838f33671c632eb3e1c,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r03.jsonl,1,unspecified,0
0,,False,0,78,reviewed,1256,False,putt-gentle-light-r04,UNAVAILABLE,5363216544,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,9c0a028334ae4eba29ba40e8a325c5ec9d74da203b19ffbdaed55c07b2498865,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r04.jsonl,1,unspecified,0
0,,False,0,55,reviewed,1256,False,putt-gentle-plus-obstacle-r05,UNAVAILABLE,5426376544,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,7f87c9d0e2bf1eea137b50154a14fd0236969d408c0ea586aef27697b4ffaaca,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r05.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,putt-gentle-light-r06,UNAVAILABLE,5469536544,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,751,pickup-precision-1d-gentle-20260904,6354e946eedab54ef776d30512281d32641e1c513318766002459997479e9f2a,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r06.jsonl,1,unspecified,0
1,,False,0,32,reviewed,1256,True,putt-gentle-light-r07,UNAVAILABLE,5573856512,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,45e56c55a903b5af5d92c90b74baebb22d49a54c43bab3e3a865aff59353b4e6,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r07.jsonl,1,unspecified,0
0,,False,0,43,reviewed,1256,False,putt-gentle-varied-r08,UNAVAILABLE,5653036704,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,f575c200f613e236616b8186b369ed748be1e33de6e4b85e1c631d3a55d41cc3,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r08.jsonl,1,unspecified,0
0,,False,0,28,reviewed,1256,False,putt-gentle-varied-r09,UNAVAILABLE,5707276544,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,751,pickup-precision-1d-gentle-20260904,001d6b5fe3b4f81c3578a358599687d17e47ec46332bd9af5fb612c4b0516764,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r09.jsonl,1,unspecified,0
0,,False,0,126,reviewed,1256,False,putt-gentle-varied-r10,UNAVAILABLE,5756396544,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-20260904,a72248bbe68c9eda935a498f6dd4118c61326b23dcbb759ff02e55f018167ae0,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-20260904-putt_gentle-r10.jsonl,1,unspecified,0
0,,False,0,82,reviewed,1256,False,putt-gentle-r05-replacement,UNAVAILABLE,5830214528,post_GO_operator_proxy,putt_gentle,experiments/research_ball_r1_pickup_precision_1d_gentle/manifest.json,A,0,0,,750,pickup-precision-1d-gentle-replacement-20260904,bf65f21c63913badc36cc585d852e11fff035e80a73759c50de372a75c953d4a,experiments/research_ball_r1_pickup_precision_1d_gentle/raw/field-pickup-precision-1d-gentle-replacement-20260904-putt_gentle-r01.jsonl,1,unspecified,0
0,,False,0,2,reviewed,1256,True,putt-rail-light-r01,UNAVAILABLE,3181380544,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,750,pickup-precision-1e-rail-20260904,df1cd907e3f16a7bf4dfb9bff5870e4960c8f7733ef554190aacf3875ff18f36,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r01.jsonl,0,unspecified,1
0,,False,0,3,reviewed,1256,True,putt-rail-light-r02,UNAVAILABLE,3236120608,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,750,pickup-precision-1e-rail-20260904,8ac825f813e72f40f0eb1c13acfdaadac40ae9d21ee7f05162cf3049126fb8d1,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r02.jsonl,0,unspecified,1
0,,False,0,13,reviewed,1256,False,putt-rail-light-r03,UNAVAILABLE,3373200896,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,750,pickup-precision-1e-rail-20260904,48561307bf0612e803bb9c1416423ea13d90826a602eb5772248325e275fec8d,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r03.jsonl,1,unspecified,0
0,,False,0,12,reviewed,1256,False,putt-rail-normal-r04,UNAVAILABLE,3416760544,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,751,pickup-precision-1e-rail-20260904,a5f28e7a9a198609f327c0690605cb8877334617223633a2342c52a0465bcf65,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r04.jsonl,1,unspecified,0
0,,False,0,4,reviewed,1256,True,putt-rail-normal-r05,UNAVAILABLE,3463360544,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,751,pickup-precision-1e-rail-20260904,3a709572ec24a62378941bfc4fa36024b1184ac8ebb7fa64545c9b9e0adeaced,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r05.jsonl,0,unspecified,1
0,,False,0,4,reviewed,1256,True,putt-rail-normal-r06,UNAVAILABLE,3510320544,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,751,pickup-precision-1e-rail-20260904,c056b97d1a5c6460e87746ce3dab7253741c6237d91327b0d977c348618ee008,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r06.jsonl,0,unspecified,1
0,,False,0,15,reviewed,1256,False,putt-rail-normal-r07,UNAVAILABLE,3557280544,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,750,pickup-precision-1e-rail-20260904,b9c263168843efd2c2e3ec70039383421daeed67a638e31208f5a4c289aed1c6,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r07.jsonl,1,unspecified,0
0,,False,0,13,reviewed,1256,True,putt-rail-firm-r08,UNAVAILABLE,3608420544,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,751,pickup-precision-1e-rail-20260904,30908066aafc61effe1a65dc5c9d776b555dcdd5663fe9b0170f31018d233a4c,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r08.jsonl,0,unspecified,1
0,,False,0,37,reviewed,1256,False,putt-rail-firm-r09,UNAVAILABLE,3651580512,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,750,pickup-precision-1e-rail-20260904,8a96485b207ee305745831c204fb0d0f820524e4ad2b84712853ea0c3201f0ed,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r09.jsonl,1,unspecified,0
0,,False,0,7,reviewed,1256,False,putt-rail-firm-r10,UNAVAILABLE,3699880576,post_GO_operator_proxy,putt_rail_collision,experiments/research_ball_r1_pickup_precision_1e_rail/manifest.json,A,0,0,,750,pickup-precision-1e-rail-20260904,ebcbc4bfe9b3afeea1d664c4bec2631cfeb9312f4d1a23ea95c3541a4d1ac4d6,experiments/research_ball_r1_pickup_precision_1e_rail/raw/field-pickup-precision-1e-rail-20260904-putt_rail_collision-r10.jsonl,1,unspecified,0
1,,False,0,35,unmanifested,1256,True,field-pickup-precision-1e-step-20260904-track_step_drop-r09.failed-20260904-194827-932146,UNAVAILABLE,4263277632,exploratory_only,unlabelled,,unspecified,0,0,,750,unspecified,d671a5dd18ebc5737e9ace68d9f83cbd85c744e978d6d91cb98cef7dd97ba86b,experiments/research_ball_r1_pickup_precision_1e_step/diagnostics/field-pickup-precision-1e-step-20260904-track_step_drop-r09.failed-20260904-194827-932146.jsonl,1,unspecified,0
0,,False,0,0,unmanifested,1256,True,field-pickup-precision-1e-step-replacement-20260904-track_step_drop-r01.failed-20260904-195332-643975,UNAVAILABLE,4566564832,exploratory_only,unlabelled,,unspecified,0,0,,750,unspecified,b6bc48484d0676990800bfbc4937ac21dedb403530ae7ce8852335d083fb4d28,experiments/research_ball_r1_pickup_precision_1e_step/diagnostics/field-pickup-precision-1e-step-replacement-20260904-track_step_drop-r01.failed-20260904-195332-643975.jsonl,1,unspecified,1
0,,False,0,0,unmanifested,1256,False,field-pickup-precision-1e-step-replacement-20260904-track_step_drop-r01.failed-20260904-195435-046645,UNAVAILABLE,4630604544,exploratory_only,unlabelled,,unspecified,0,0,,751,unspecified,14ad994368a7baf6772418ecf82f95e3a00d458a19d3b8456d8f0b04bcd5b8d5,experiments/research_ball_r1_pickup_precision_1e_step/diagnostics/field-pickup-precision-1e-step-replacement-20260904-track_step_drop-r01.failed-20260904-195435-046645.jsonl,0,unspecified,0
1,,False,0,0,reviewed,1256,True,track-step-slow-r01,UNAVAILABLE,3824517536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,e95918df27caf4a5cfb20dd9daf8cfaa214b0771202447b3ca00a2c10ab16284,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r01.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,track-step-slow-r02,UNAVAILABLE,3869077568,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,751,pickup-precision-1e-step-20260904,38aa7e747279c9a096e981118171945c74f064cb13811434c7b2e95c7a3e8e33,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r02.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,track-step-slow-r03,UNAVAILABLE,3917317536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,a5a1b0a7f18d41824b2ff962d544e89b20bd7331f4e941e6e085b5b692fa2ca9,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r03.jsonl,1,unspecified,0
0,,False,0,0,reviewed,1256,False,track-step-normal-r04,UNAVAILABLE,3975077536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,89d8689792dacefc30e4a61b874a6ac35412aa1f28b7af5d02558ae45aa47347,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r04.jsonl,1,unspecified,0
0,,False,0,0,reviewed,1256,False,track-step-normal-r05,UNAVAILABLE,4023957536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,360cba18c808d66df1703ef85c1e6b846e4c9d1c96e9a4723731f85348390021,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r05.jsonl,1,unspecified,0
0,,False,0,0,reviewed,1256,False,track-step-normal-r06,UNAVAILABLE,4070217504,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,8e9ad8c2f75e60954e2bd8c8fd5327bfa795f53f3316fd03bbb6398a60543c65,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r06.jsonl,1,unspecified,0
0,,False,0,0,reviewed,1256,False,track-step-normal-r07,UNAVAILABLE,4151197536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,751,pickup-precision-1e-step-20260904,ca1fac1dd31b7945f9fa018362331b969402fc9d8d13e7db8beb1a3455d799d8,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r07.jsonl,1,unspecified,0
0,,False,0,54,reviewed,1256,False,track-step-plus-obstacle-r08,UNAVAILABLE,4201897536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,751,pickup-precision-1e-step-20260904,9542347f16c29d6aaf67a3bc3acca3e8bee72aaef3571bb30ae4aa88b87c8036,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r08.jsonl,1,unspecified,0
0,,False,0,0,reviewed,1256,False,track-step-fast-r09,UNAVAILABLE,4332597600,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,0a618d041f3920d9acf0a1ef38cee5fb24b70bcc0f9bbab364f3d22b295fe701,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r09.jsonl,1,unspecified,0
0,,False,0,0,reviewed,1256,False,track-step-fast-r10,UNAVAILABLE,4385437536,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,750,pickup-precision-1e-step-20260904,084a69034b670c649d3841b0744da8a4f69d564305cda6874f680f988d2d04e9,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-20260904-track_step_drop-r10.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,track-step-fast-r08-replacement,UNAVAILABLE,4670904512,post_GO_operator_proxy,track_step_drop,experiments/research_ball_r1_pickup_precision_1e_step/manifest.json,A,0,0,,751,pickup-precision-1e-step-replacement-20260904,dddac4f006943eb025338ddae230e2b196f8d58306859a58d599d84fa5e3c8b3,experiments/research_ball_r1_pickup_precision_1e_step/raw/field-pickup-precision-1e-step-replacement-20260904-track_step_drop-r01.jsonl,1,unspecified,0
